北京,129.0,-17.0
北京,148.0,-16.0
北京,159.0,-15.0
北京,181.0,-11.0
北京,138.0,-7.0
北京,109.0,-7.0
北京,105.0,-7.0
北京,124.0,-7.0
北京,120.0,-7.0
北京,132.0,-8.0
北京,140.0,-7.0
北京,152.0,-7.0
北京,148.0,-8.0
北京,164.0,-8.0
北京,158.0,-8.0
北京,154.0,-9.0
北京,159.0,-9.0
北京,164.0,-9.0
北京,170.0,-8.0
北京,149.0,-8.0
北京,154.0,-8.0
北京,164.0,-7.0
北京,156.0,-7.0
北京,126.0,-8.0
北京,90.0,-8.0
北京,63.0,-7.0
北京,65.0,-8.0
北京,55.0,-8.0
北京,65.0,-8.0
北京,83.0,-8.0
北京,91.0,-9.0
北京,86.0,-10.0
北京,82.0,-10.0
北京,86.0,-10.0
北京,78.0,-11.0
北京,98.0,-11.0
北京,107.0,-11.0
北京,90.0,-11.0
北京,96.0,-11.0
北京,95.0,-11.0
北京,86.0,-11.0
北京,70.0,-11.0
北京,61.0,-11.0
北京,53.0,-11.0
北京,71.0,-11.0
北京,72.0,-10.0
北京,76.0,-11.0
北京,73.0,-11.0
北京,79.0,-12.0
北京,58.0,-14.0
北京,25.0,-16.0
北京,26.0,-17.0
北京,28.0,-18.0
北京,26.0,-19.0
北京,20.0,-20.0
北京,29.0,-21.0
北京,26.0,-21.0
北京,27.0,-22.0
北京,27.0,-22.0
北京,25.0,-22.0
北京,29.0,-23.0
北京,32.0,-21.0
北京,28.0,-20.0
北京,29.0,-21.0
北京,30.0,-21.0
北京,30.0,-21.0
北京,28.0,-20.0
北京,26.0,-23.0
北京,31.0,-21.0
北京,33.0,-24.0
北京,29.0,-24.0
北京,31.0,-24.0
北京,30.0,-26.0
北京,34.0,-26.0
北京,27.0,-26.0
北京,25.0,-26.0
北京,28.0,-27.0
北京,28.0,-27.0
北京,27.0,-27.0
北京,27.0,-26.0
北京,27.0,-27.0
北京,29.0,-26.0
北京,36.0,-26.0
北京,30.0,-25.0
北京,27.0,-25.0
北京,39.0,-25.0
北京,41.0,-24.0
北京,33.0,-22.0
北京,50.0,-23.0
北京,56.0,-24.0
北京,59.0,-23.0
北京,60.0,-23.0
北京,84.0,-22.0
北京,106.0,-22.0
北京,66.0,-24.0
北京,50.0,-22.0
北京,56.0,-22.0
北京,77.0,-25.0
北京,50.0,-25.0
北京,44.0,-26.0
北京,27.0,-26.0
北京,28.0,-26.0
北京,21.0,-26.0
北京,25.0,-26.0
北京,20.0,-26.0
北京,29.0,-26.0
北京,34.0,-25.0
北京,42.0,-25.0
北京,28.0,-24.0
北京,36.0,-24.0
北京,48.0,-22.0
北京,49.0,-22.0
北京,52.0,-22.0
北京,56.0,-22.0
北京,96.0,-21.0
北京,75.0,-22.0
北京,105.0,-22.0
北京,132.0,-22.0
北京,93.0,-21.0
北京,131.0,-22.0
北京,127.0,-21.0
北京,130.0,-21.0
北京,43.0,-21.0
北京,37.0,-22.0
北京,30.0,-23.0
北京,28.0,-24.0
北京,24.0,-25.0
北京,23.0,-24.0
北京,24.0,-25.0
北京,27.0,-24.0
北京,40.0,-23.0
北京,42.0,-22.0
北京,42.0,-20.0
北京,55.0,-21.0
北京,52.0,-21.0
北京,51.0,-20.0
北京,57.0,-20.0
北京,50.0,-18.0
北京,54.0,-19.0
北京,67.0,-19.0
北京,106.0,-18.0
北京,159.0,-19.0
北京,198.0,-19.0
北京,190.0,-21.0
北京,210.0,-21.0
北京,195.0,-21.0
北京,275.0,-19.0
北京,164.0,-20.0
北京,110.0,-19.0
北京,100.0,-18.0
北京,81.0,-18.0
北京,71.0,-18.0
北京,66.0,-16.0
北京,92.0,-16.0
北京,135.0,-16.0
北京,155.0,-17.0
北京,198.0,-16.0
北京,250.0,-16.0
北京,200.0,-15.0
北京,231.0,-16.0
北京,250.0,-16.0
北京,212.0,-16.0
北京,219.0,-17.0
北京,227.0,-17.0
北京,226.0,-17.0
北京,225.0,-17.0
北京,168.0,-18.0
北京,169.0,-16.0
北京,165.0,-16.0
北京,159.0,-17.0
北京,167.0,-17.0
北京,196.0,-17.0
北京,169.0,-17.0
北京,155.0,-17.0
北京,119.0,-19.0
北京,106.0,-18.0
北京,93.0,-19.0
北京,84.0,-18.0
北京,73.0,-18.0
北京,66.0,-17.0
北京,40.0,-17.0
北京,49.0,-16.0
北京,50.0,-16.0
北京,49.0,-15.0
北京,41.0,-14.0
北京,37.0,-15.0
北京,45.0,-15.0
北京,44.0,-15.0
北京,54.0,-15.0
北京,50.0,-15.0
北京,47.0,-15.0
北京,66.0,-15.0
北京,75.0,-15.0
北京,82.0,-15.0
北京,66.0,-17.0
北京,83.0,-17.0
北京,62.0,-17.0
北京,40.0,-19.0
北京,23.0,-18.0
北京,25.0,-19.0
北京,27.0,-19.0
北京,35.0,-19.0
北京,50.0,-17.0
北京,70.0,-16.0
北京,75.0,-15.0
北京,58.0,-15.0
北京,70.0,-14.0
北京,68.0,-14.0
北京,71.0,-13.0
北京,88.0,-14.0
北京,84.0,-14.0
北京,83.0,-13.0
北京,66.0,-15.0
北京,27.0,-15.0
北京,24.0,-15.0
北京,22.0,-16.0
北京,23.0,-17.0
北京,27.0,-17.0
北京,23.0,-17.0
北京,17.0,-19.0
北京,17.0,-20.0
北京,16.0,-21.0
北京,16.0,-22.0
北京,20.0,-22.0
北京,20.0,-22.0
北京,18.0,-22.0
北京,25.0,-22.0
北京,26.0,-22.0
北京,27.0,-21.0
北京,28.0,-20.0
北京,15.0,-19.0
北京,24.0,-19.0
北京,13.0,-20.0
北京,13.0,-20.0
北京,13.0,-20.0
北京,17.0,-20.0
北京,20.0,-22.0
北京,27.0,-22.0
北京,20.0,-23.0
北京,15.0,-23.0
北京,21.0,-22.0
北京,21.0,-22.0
北京,37.0,-22.0
北京,26.0,-22.0
北京,15.0,-24.0
北京,9.0,-24.0
北京,11.0,-25.0
北京,11.0,-24.0
北京,16.0,-25.0
北京,13.0,-26.0
北京,15.0,-25.0
北京,21.0,-25.0
北京,24.0,-24.0
北京,22.0,-23.0
北京,22.0,-22.0
北京,22.0,-23.0
北京,19.0,-22.0
北京,23.0,-23.0
北京,25.0,-24.0
北京,25.0,-24.0
北京,31.0,-23.0
北京,25.0,-23.0
北京,22.0,-24.0
北京,22.0,-23.0
